transaction_id,customer_id,amount,status,event_date,last_login
513,1175,$49.99,Refunded,2023-07-21,2023-07-11
514,1038,49.99 USD,Refunded,2023-06-04,2023-05-16
515,1476,$19.99,Success,2023-01-13,2023-09-08
516,1169,$19.99,Refunded,2023-10-24,2023-05-26
517,1246,$49.99,Refunded,2023-11-18,2023-12-13
518,1025,,Success,2023-03-26,2023-12-18
519,1354,€18.50,Success,2023-10-07,2023-02-27
520,1305,49.99 USD,Success,2023-09-02,2023-06-26
521,1408,49.99 USD,Refunded,2023-10-27,2023-10-15
522,1407,$49.99,Success,2023-12-28,2023-09-02
523,1012,$19.99,Failed,2023-12-20,2023-02-17
524,1315,19.99 USD,Success,2023-11-12,2023-10-28
525,1390,49.99 USD,Success,2023-01-09,2023-12-22
526,1312,$49.99,Success,2023-09-04,2023-04-10
527,1035,$49.99,Success,2023-11-08,2023-08-01
528,1172,€18.50,Success,2023-10-05,2023-10-29
529,1019,€18.50,Success,2023-08-26,
530,1320,€18.50,Success,2023-07-22,2023-05-06
531,1263,49.99 USD,Failed,2023-09-04,2023-10-29
532,1493,€18.50,Success,2023-08-23,2023-05-01
533,1399,€18.50,Success,2023-03-22,2023-03-29
534,1141,€18.50,Success,2023-12-22,2023-08-05
535,1459,49.99 USD,Success,2023-01-13,
536,1370,€18.50,Success,2023-11-23,2023-10-29
537,1470,€18.50,Success,2023-01-16,2023-06-28
538,1142,$19.99,Failed,2023-02-14,2023-07-09
539,1091,$49.99,Refunded,2023-11-17,2023-06-12
540,1353,$49.99,Success,2023-05-19,2023-03-22
541,1321,19.99 USD,Success,2023-11-22,2023-06-19
542,1287,19.99 USD,Failed,2023-05-28,2023-10-28
543,1214,49.99 USD,Refunded,2023-12-21,2023-07-15
544,1446,49.99 USD,Failed,2023-08-24,2023-07-22
545,1341,$49.99,Success,2023-07-10,2023-02-16
546,1050,$19.99,Refunded,2023-04-11,2023-06-07
547,1152,€18.50,Failed,2023-04-15,2023-07-13
548,1185,€18.50,Success,2023-09-07,2023-10-06
549,1062,49.99 USD,Failed,2023-04-04,2023-11-13
550,1189,$19.99,Failed,2023-08-08,2023-09-26
551,1124,49.99 USD,Refunded,2023-10-25,
552,1149,€18.50,Success,2023-12-05,2023-08-12
553,1313,49.99 USD,Success,2023-05-13,
554,1057,€18.50,Success,2023-12-27,
555,1341,49.99 USD,Refunded,2023-06-04,2023-06-29
556,1304,$49.99,Success,2023-01-28,2023-07-11
557,1179,49.99 USD,Failed,2023-10-09,2023-08-04
558,1169,$49.99,Success,2023-04-26,2023-10-11
559,1325,$19.99,Success,2023-11-01,2023-12-18
560,1270,€18.50,Success,2023-08-22,2023-04-17
561,1053,19.99 USD,Success,2023-01-01,2023-04-08
562,1490,19.99 USD,Success,2023-12-14,2023-08-18
563,1443,€18.50,Success,2023-08-28,2023-09-14
564,1100,19.99 USD,Refunded,2023-02-27,
565,1480,49.99 USD,Refunded,2023-12-01,2023-08-30
566,1263,$19.99,Failed,2023-07-02,2023-02-11
567,1052,,Success,2023-12-03,2023-04-05
568,1059,€18.50,Failed,2023-01-26,2023-09-11
569,1491,19.99 USD,Success,2023-03-18,2023-07-07
570,1107,49.99 USD,Success,2023-08-05,2023-11-03
571,1004,$19.99,Refunded,2023-11-24,2023-06-16
572,1102,$19.99,Refunded,2023-11-21,2023-09-28
573,1195,€18.50,Success,2023-09-19,2023-05-05
574,1261,€18.50,Failed,2023-01-23,2023-06-10
575,1364,$19.99,Failed,2023-09-01,2023-03-28
576,1479,€18.50,Success,2023-06-07,2023-11-05
577,1371,$49.99,Success,2023-07-25,2023-08-14
578,1349,$49.99,Failed,2023-11-06,2023-05-25
579,1046,49.99 USD,Success,2023-03-28,2023-12-11
580,1354,$19.99,Failed,2023-09-24,2023-09-05
581,1310,,Refunded,2023-05-14,2023-12-28
582,1423,$19.99,Success,2023-09-24,2023-01-06
583,1307,€18.50,Success,2023-11-29,2023-01-31
584,1143,€18.50,Success,2023-09-25,
585,1268,$19.99,Refunded,2023-02-22,2023-08-20
586,1369,$19.99,Refunded,2023-04-09,2023-10-23
587,1123,19.99 USD,Refunded,2023-09-04,2023-11-21
588,1105,€18.50,Refunded,2023-02-05,2023-05-15
589,1157,49.99 USD,Success,2023-01-28,2023-01-13
590,1146,$19.99,Success,2023-08-08,2023-01-04
591,1144,19.99 USD,Refunded,2023-04-12,2023-06-27
592,1119,$49.99,Refunded,2023-09-20,2023-08-22
593,1318,49.99 USD,Failed,2023-09-28,2023-09-16
594,1274,,Success,2023-08-12,2023-05-20
595,1091,$19.99,Success,2023-05-19,2023-03-06
596,1057,19.99 USD,Success,2023-10-07,2023-10-10
597,1438,€18.50,Success,2023-10-13,2023-12-29
598,1345,$19.99,Success,2023-09-07,
599,1228,$49.99,Refunded,2023-11-18,2023-07-24
600,1473,,Refunded,2023-11-13,2023-01-17
601,1116,$49.99,Success,2023-03-19,2023-07-19
602,1317,49.99 USD,Success,2023-10-24,2023-02-01
603,1278,49.99 USD,Failed,2023-12-04,2023-07-31
604,1126,€18.50,Success,2023-11-03,2023-09-30
605,1392,€18.50,Success,2023-12-17,2023-10-17
606,1395,$49.99,Success,2023-01-13,
607,1128,€18.50,Success,2023-12-12,2023-08-22
608,1057,$19.99,Failed,2023-03-23,2023-07-01
609,1121,$19.99,Success,2023-01-09,2023-05-26
610,1000,€18.50,Failed,2023-08-01,2023-02-19
611,1238,$49.99,Success,2023-02-17,2023-04-13
612,1289,$19.99,Refunded,2023-02-18,2023-02-02
613,1095,$19.99,Success,2023-11-05,
614,1125,€18.50,Success,2023-02-09,2023-12-07
615,1117,19.99 USD,Refunded,2023-12-29,2023-11-11
616,1047,€18.50,Success,2023-10-07,2023-08-29
617,1088,€18.50,Failed,2023-08-14,2023-09-23
618,1487,19.99 USD,Success,2023-04-18,2023-08-11
619,1236,,Success,2023-09-02,2023-08-24
620,1372,€18.50,Refunded,2023-09-12,2023-06-02
621,1384,€18.50,Refunded,2023-02-02,2023-02-26
622,1271,€18.50,Success,2023-01-23,2023-11-18
623,1188,€18.50,Failed,2023-11-29,2023-04-22
624,1486,49.99 USD,Success,2023-02-23,2023-01-15
625,1191,19.99 USD,Failed,2023-11-05,2023-09-26
626,1446,$19.99,Failed,2023-02-18,2023-04-24
627,1068,49.99 USD,Failed,2023-03-19,2023-09-09
628,1277,19.99 USD,Success,2023-12-02,2023-05-22
629,1348,$49.99,Success,2023-12-24,2023-04-24
630,1246,€18.50,Success,2023-05-02,2023-10-17
631,1450,€18.50,Failed,2023-12-25,2023-12-23
632,1075,$49.99,Success,2023-03-31,2023-01-25
633,1153,€18.50,Success,2023-12-12,2023-11-06
634,1143,49.99 USD,Success,2023-07-12,2023-09-12
635,1434,$19.99,Failed,2023-09-01,2023-09-25
636,1484,$19.99,Success,2023-05-29,2023-05-06
637,1085,$19.99,Failed,2023-05-26,2023-09-07
638,1184,€18.50,Success,2023-11-12,2023-10-14
639,1284,$49.99,Success,2023-05-21,2023-11-30
640,1461,$19.99,Success,2023-10-13,2023-02-22
641,1219,,Refunded,2023-12-05,2023-02-12
642,1068,€18.50,Success,2023-04-21,2023-06-15
643,1046,49.99 USD,Success,2023-04-18,2023-02-11
644,1496,$49.99,Success,2023-10-08,2023-06-25
645,1093,49.99 USD,Failed,2023-02-19,2023-03-08
646,1237,€18.50,Success,2023-01-14,2023-03-07
647,1445,€18.50,Success,2023-05-14,2023-03-24
648,1499,,Success,2023-03-17,2023-12-16
649,1452,€18.50,Failed,2023-03-25,2023-04-15
650,1203,€18.50,Refunded,2023-12-09,2023-10-14
651,1399,19.99 USD,Failed,2023-06-07,
652,1217,$19.99,Success,2023-10-13,2023-10-11
653,1473,€18.50,Failed,2023-11-10,2023-01-04
654,1431,€18.50,Refunded,2023-04-04,2023-05-18
655,1340,€18.50,Success,2023-10-24,
656,1038,19.99 USD,Success,2023-04-04,2023-08-25
657,1099,49.99 USD,Success,2023-02-26,2023-01-18
658,1288,€18.50,Refunded,2023-06-13,
659,1253,$19.99,Success,2023-11-16,2023-01-09
660,1221,$49.99,Failed,2023-04-08,2023-01-29
661,1356,49.99 USD,Success,2023-01-16,2023-05-24
662,1022,€18.50,Refunded,2023-12-10,2023-12-14
663,1249,19.99 USD,Success,2023-03-19,
664,1009,€18.50,Success,2023-12-12,2023-03-05
665,1245,€18.50,Success,2023-03-13,2023-07-06
666,1324,19.99 USD,Success,2023-09-27,2023-08-15
667,1099,€18.50,Success,2023-10-14,2023-04-28
668,1289,,Failed,2023-03-07,
669,1179,$19.99,Success,2023-03-09,2023-09-11
670,1222,$19.99,Success,2023-07-12,2023-01-31
671,1393,€18.50,Success,2023-02-24,2023-06-10
672,1249,49.99 USD,Success,2023-06-17,2023-08-03
673,1146,$49.99,Success,2023-01-25,2023-06-18
674,1441,€18.50,Refunded,2023-05-11,2023-03-22
675,1095,$49.99,Success,2023-11-21,2023-02-15
676,1256,€18.50,Success,2023-04-12,2023-02-18
677,1324,€18.50,Failed,2023-10-09,2023-10-25
678,1492,$19.99,Success,2023-10-23,2023-10-10
679,1003,49.99 USD,Success,2023-10-21,2023-03-29
680,1015,$19.99,Failed,2023-09-20,2023-05-01
681,1279,$49.99,Failed,2023-04-30,2023-01-03
682,1335,$19.99,Success,2023-08-19,2023-11-12
683,1246,€18.50,Success,2023-10-18,2023-08-15
684,1257,,Success,2023-06-10,2023-03-20
685,1496,$49.99,Success,2023-06-10,2023-05-25
686,1475,49.99 USD,Failed,2023-03-19,2023-08-30
687,1383,€18.50,Success,2023-02-07,
688,1159,$19.99,Refunded,2023-01-28,2023-09-20
689,1474,49.99 USD,Failed,2023-04-10,2023-07-30
690,1339,19.99 USD,Success,2023-10-21,2023-03-12
691,1151,$19.99,Success,2023-05-04,2023-07-16
692,1395,€18.50,Success,2023-04-02,2023-02-27
693,1177,49.99 USD,Success,2023-09-12,2023-04-22
694,1162,$49.99,Failed,2023-04-07,2023-02-17
695,1379,€18.50,Success,2023-01-06,2023-07-04
696,1032,19.99 USD,Success,2023-06-18,2023-11-23
697,1416,49.99 USD,Success,2023-09-28,2023-06-14
698,1444,,Success,2023-04-18,2023-08-03
699,1178,$19.99,Success,2023-10-26,2023-11-27
700,1426,$49.99,Failed,2023-02-16,2023-11-26
701,1100,€18.50,Refunded,2023-04-09,2023-05-01
702,1267,49.99 USD,Success,2023-01-14,2023-08-01
703,1322,49.99 USD,Failed,2023-07-13,2023-11-07
704,1064,€18.50,Refunded,2023-06-06,2023-02-10
705,1416,49.99 USD,Success,2023-06-03,2023-12-19
706,1167,$49.99,Success,2023-04-25,2023-10-16
707,1329,€18.50,Success,2023-09-15,2023-06-17
708,1042,$49.99,Refunded,2023-05-25,2023-02-03
709,1043,19.99 USD,Success,2023-10-18,2023-11-14
710,1284,19.99 USD,Success,2023-01-10,2023-10-02
711,1396,$19.99,Success,2023-08-02,2023-07-16
712,1011,$19.99,Failed,2023-08-21,
713,1094,19.99 USD,Success,2023-06-20,2023-08-09
714,1301,49.99 USD,Success,2023-01-21,2023-01-10
715,1385,$49.99,Success,2023-01-15,2023-04-30
716,1252,19.99 USD,Failed,2023-05-06,
717,1498,$19.99,Refunded,2023-12-07,2023-09-04
718,1241,19.99 USD,Success,2023-12-07,
719,1034,49.99 USD,Success,2023-08-01,2023-08-09
720,1214,19.99 USD,Success,2023-07-07,
721,1336,$49.99,Failed,2023-06-21,2023-02-27
722,1089,€18.50,Refunded,2023-09-04,2023-11-11
723,1263,49.99 USD,Refunded,2023-01-05,2023-05-08
724,1092,$19.99,Failed,2023-08-19,2023-07-06
725,1409,$49.99,Success,2023-07-20,
726,1457,19.99 USD,Success,2023-05-29,2023-03-27
727,1089,19.99 USD,Success,2023-03-13,2023-04-14
728,1417,€18.50,Refunded,2023-08-14,2023-05-23
729,1114,$19.99,Success,2023-03-15,2023-07-24
730,1104,$19.99,Success,2023-11-03,
731,1390,€18.50,Success,2023-06-18,2023-09-03
732,1195,$19.99,Success,2023-09-06,2023-02-07
733,1313,€18.50,Failed,2023-10-07,2023-12-29
734,1113,€18.50,Success,2023-06-01,2023-04-19
735,1492,€18.50,Failed,2023-08-12,2023-11-05
736,1074,19.99 USD,Failed,2023-08-13,2023-02-21
737,1412,19.99 USD,Failed,2023-02-07,2023-01-01
738,1375,$19.99,Success,2023-02-13,2023-01-11
739,1419,€18.50,Refunded,2023-07-04,2023-11-10
740,1216,19.99 USD,Success,2023-08-29,2023-08-23
741,1276,€18.50,Success,2023-11-27,2023-05-08
742,1248,19.99 USD,Refunded,2023-12-17,2023-08-02
743,1163,49.99 USD,Success,2023-07-29,2023-08-31
744,1393,49.99 USD,Failed,2023-01-23,2023-02-13
745,1356,19.99 USD,Success,2023-05-04,2023-01-06
746,1456,€18.50,Success,2023-03-27,2023-06-05
747,1407,€18.50,Refunded,2023-02-12,2023-01-08
748,1191,$49.99,Refunded,2023-02-09,
749,1226,49.99 USD,Success,2023-10-30,2023-12-28
750,1176,€18.50,Success,2023-06-18,2023-07-01
751,1098,€18.50,Success,2023-06-24,2023-04-22
752,1495,$19.99,Success,2023-01-20,
753,1035,49.99 USD,Failed,2023-04-19,2023-09-22
754,1465,€18.50,Success,2023-07-12,2023-07-31
755,1496,€18.50,Refunded,2023-09-01,2023-03-19
756,1486,€18.50,Success,2023-11-20,2023-09-27
757,1095,€18.50,Refunded,2023-10-07,2023-06-03
758,1151,€18.50,Refunded,2023-08-16,2023-08-09
759,1150,19.99 USD,Refunded,2023-02-05,2023-12-13
760,1189,,Success,2023-02-14,2023-01-25
761,1223,,Refunded,2023-01-28,2023-12-20
762,1036,19.99 USD,Failed,2023-06-03,2023-07-27
763,1267,49.99 USD,Failed,2023-01-23,2023-01-03
764,1368,€18.50,Success,2023-07-26,2023-08-03
765,1182,49.99 USD,Refunded,2023-04-01,2023-04-22
766,1012,€18.50,Refunded,2023-12-25,2023-07-11
767,1278,19.99 USD,Success,2023-02-07,2023-02-16
768,1216,$19.99,Success,2023-08-16,
769,1354,$19.99,Success,2023-07-21,2023-07-06
770,1360,49.99 USD,Refunded,2023-12-16,
771,1285,$19.99,Success,2023-11-05,2023-07-16
772,1272,€18.50,Success,2023-09-11,2023-08-04
773,1368,€18.50,Success,2023-02-07,2023-08-09
774,1061,€18.50,Success,2023-08-09,2023-03-31
775,1083,€18.50,Refunded,2023-07-06,2023-08-20
776,1367,19.99 USD,Success,2023-02-12,2023-11-19
777,1216,$49.99,Success,2023-12-25,2023-09-15
778,1341,€18.50,Success,2023-04-24,2023-06-02
779,1396,$19.99,Failed,2023-09-17,2023-09-13
780,1186,€18.50,Success,2023-01-05,2023-09-15
781,1018,19.99 USD,Success,2023-03-09,2023-03-06
782,1176,,Success,2023-08-16,2023-07-09
783,1099,19.99 USD,Refunded,2023-05-03,2023-04-01
784,1395,$49.99,Refunded,2023-06-22,2023-06-22
785,1444,€18.50,Failed,2023-12-02,2023-09-04
786,1232,49.99 USD,Success,2023-06-02,
787,1402,€18.50,Success,2023-09-24,
788,1075,$49.99,Success,2023-06-06,2023-02-18
789,1264,,Success,2023-06-11,
790,1454,49.99 USD,Success,2023-08-02,2023-03-10
791,1283,€18.50,Success,2023-01-26,2023-05-06
792,1205,19.99 USD,Success,2023-10-19,2023-08-01
793,1222,49.99 USD,Failed,2023-07-08,2023-02-22
794,1383,$19.99,Success,2023-05-02,2023-04-22
795,1051,$49.99,Success,2023-08-18,2023-06-08
796,1338,€18.50,Success,2023-02-28,2023-08-28
797,1366,$19.99,Refunded,2023-04-06,2023-05-30
798,1143,$19.99,Refunded,2023-09-19,2023-05-19
799,1372,$49.99,Failed,2023-12-20,2023-04-23
800,1068,€18.50,Success,2023-11-08,2023-05-23
801,1098,$19.99,Failed,2023-05-16,2023-05-18
802,1395,$19.99,Success,2023-12-16,2023-10-31
803,1024,€18.50,Success,2023-10-10,2023-01-31
804,1435,€18.50,Success,2023-04-30,2023-10-20
805,1378,$19.99,Success,2023-01-25,2023-04-18
806,1468,19.99 USD,Success,2023-12-08,2023-10-11
807,1483,€18.50,Refunded,2023-05-26,
808,1052,$19.99,Failed,2023-01-12,2023-11-22
809,1150,$49.99,Refunded,2023-03-28,2023-01-14
810,1143,49.99 USD,Success,2023-04-19,2023-05-02
811,1056,19.99 USD,Refunded,2023-12-11,2023-08-03
812,1038,49.99 USD,Success,2023-09-23,2023-09-29
813,1108,49.99 USD,Refunded,2023-08-10,2023-01-25
814,1180,$19.99,Success,2023-03-15,2023-11-18
815,1041,19.99 USD,Success,2023-11-29,2023-10-21
816,1185,19.99 USD,Refunded,2023-11-06,2023-06-18
817,1422,€18.50,Failed,2023-04-12,2023-04-13
818,1397,49.99 USD,Failed,2023-05-17,2023-12-20
819,1222,19.99 USD,Failed,2023-07-10,2023-02-09
820,1121,€18.50,Refunded,2023-05-22,2023-08-23
821,1132,€18.50,Refunded,2023-12-23,2023-11-16
822,1162,€18.50,Refunded,2023-03-14,2023-03-30
823,1214,$49.99,Success,2023-11-24,2023-04-10
824,1220,$19.99,Success,2023-06-16,2023-05-24
825,1234,€18.50,Failed,2023-06-17,2023-03-23
826,1330,€18.50,Success,2023-02-23,2023-03-18
827,1145,,Failed,2023-09-16,2023-02-28
828,1238,€18.50,Success,2023-04-21,2023-08-17
829,1075,$19.99,Refunded,2023-08-20,2023-04-01
830,1008,€18.50,Failed,2023-06-10,
831,1073,19.99 USD,Refunded,2023-12-18,
832,1441,€18.50,Failed,2023-11-23,2023-09-26
833,1491,€18.50,Success,2023-01-19,2023-10-13
834,1400,$19.99,Success,2023-10-17,2023-07-16
835,1252,€18.50,Success,2023-02-19,
836,1229,$19.99,Success,2023-06-24,2023-03-19
837,1006,$19.99,Success,2023-10-29,2023-05-21
838,1173,19.99 USD,Failed,2023-07-03,2023-10-15
839,1140,,Success,2023-07-04,
840,1167,€18.50,Success,2023-12-05,2023-02-19
841,1169,$49.99,Success,2023-11-03,2023-03-21
842,1392,$19.99,Success,2023-11-06,2023-08-23
843,1433,$49.99,Refunded,2023-12-12,2023-10-14
844,1282,€18.50,Success,2023-03-22,2023-11-03
845,1121,$19.99,Refunded,2023-06-05,2023-06-04
846,1193,$19.99,Success,2023-10-02,2023-03-01
847,1004,49.99 USD,Refunded,2023-10-10,2023-02-02
848,1028,$49.99,Success,2023-09-06,2023-05-07
849,1164,€18.50,Success,2023-05-27,2023-08-09
850,1421,19.99 USD,Success,2023-01-07,2023-07-19
851,1338,€18.50,Success,2023-06-06,2023-05-06
852,1135,$49.99,Success,2023-06-20,2023-02-10
853,1495,19.99 USD,Success,2023-03-10,2023-10-02
854,1364,€18.50,Failed,2023-04-04,
855,1320,49.99 USD,Failed,2023-12-29,2023-03-26
856,1341,19.99 USD,Failed,2023-07-05,
857,1499,$19.99,Refunded,2023-06-19,2023-02-11
858,1144,€18.50,Success,2023-07-23,2023-04-30
859,1326,19.99 USD,Success,2023-02-11,2023-10-06
860,1216,49.99 USD,Success,2023-01-13,2023-02-02
861,1300,19.99 USD,Refunded,2023-06-03,2023-10-03
862,1131,19.99 USD,Success,2023-10-01,2023-06-02
863,1291,49.99 USD,Failed,2023-10-25,2023-03-31
864,1069,€18.50,Success,2023-02-20,
865,1251,€18.50,Success,2023-07-31,2023-01-12
866,1414,€18.50,Success,2023-05-24,2023-06-09
867,1274,$49.99,Success,2023-12-23,2023-07-15
868,1444,49.99 USD,Success,2023-01-03,2023-11-03
869,1363,€18.50,Success,2023-09-11,2023-09-19
870,1181,19.99 USD,Success,2023-12-01,2023-04-01
871,1166,49.99 USD,Failed,2023-09-13,2023-07-16
872,1090,$19.99,Failed,2023-04-08,2023-03-10
873,1201,€18.50,Failed,2023-06-22,2023-08-08
874,1345,49.99 USD,Success,2023-05-30,2023-08-02
875,1018,€18.50,Success,2023-10-06,2023-05-26
876,1038,49.99 USD,Success,2023-02-28,2023-08-21
877,1125,19.99 USD,Success,2023-04-23,
878,1450,$19.99,Refunded,2023-11-20,2023-08-02
879,1172,$19.99,Refunded,2023-08-31,2023-03-02
880,1140,$49.99,Success,2023-11-06,2023-12-29
881,1241,49.99 USD,Success,2023-02-26,2023-03-19
882,1219,€18.50,Success,2023-03-01,2023-04-05
883,1125,$19.99,Success,2023-11-25,2023-11-26
884,1057,$19.99,Refunded,2023-08-04,2023-08-04
885,1147,€18.50,Success,2023-08-21,2023-08-01
886,1475,€18.50,Success,2023-02-24,2023-10-31
887,1455,$19.99,Refunded,2023-07-27,2023-07-19
888,1316,49.99 USD,Success,2023-03-04,
889,1382,$49.99,Success,2023-07-03,2023-01-31
890,1360,$19.99,Success,2023-11-07,2023-10-17
891,1422,19.99 USD,Failed,2023-10-08,2023-12-09
892,1000,€18.50,Failed,2023-01-26,2023-05-15
893,1386,$49.99,Success,2023-06-26,2023-03-24
894,1460,19.99 USD,Failed,2023-03-04,2023-02-16
895,1347,$49.99,Success,2023-03-14,
896,1189,19.99 USD,Failed,2023-12-01,2023-03-18
897,1190,€18.50,Success,2023-06-16,2023-09-16
898,1368,€18.50,Success,2023-08-13,2023-04-02
899,1408,€18.50,Success,2023-03-06,2023-04-10
900,1311,49.99 USD,Failed,2023-03-10,2023-07-14
901,1416,19.99 USD,Failed,2023-01-09,2023-07-11
902,1421,€18.50,Success,2023-08-24,2023-03-09
903,1116,19.99 USD,Refunded,2023-07-17,2023-08-30
904,1133,€18.50,Success,2023-06-22,2023-03-31
905,1057,€18.50,Success,2023-10-09,2023-12-11
906,1043,$49.99,Success,2023-01-28,2023-01-10
907,1172,€18.50,Success,2023-10-23,2023-09-21
908,1159,19.99 USD,Refunded,2023-05-14,2023-09-25
909,1172,19.99 USD,Success,2023-01-27,2023-11-16
910,1316,49.99 USD,Success,2023-02-07,2023-04-28
911,1302,€18.50,Failed,2023-07-15,2023-09-07
912,1148,19.99 USD,Success,2023-07-22,2023-02-28
913,1079,$19.99,Success,2023-03-26,2023-07-14
914,1373,$49.99,Success,2023-11-16,2023-02-19
915,1212,€18.50,Success,2023-01-30,2023-10-23
916,1202,49.99 USD,Success,2023-04-09,2023-04-07
917,1251,$49.99,Refunded,2023-07-09,
918,1228,€18.50,Failed,2023-01-12,2023-09-03
919,1163,49.99 USD,Failed,2023-04-01,2023-03-28
920,1226,€18.50,Success,2023-01-30,2023-03-18
921,1146,€18.50,Success,2023-08-01,2023-07-23
922,1019,$19.99,Success,2023-02-07,
923,1440,€18.50,Success,2023-12-07,2023-05-29
924,1401,49.99 USD,Success,2023-03-01,2023-04-21
925,1046,49.99 USD,Success,2023-10-21,2023-05-09
926,1232,19.99 USD,Failed,2023-12-26,2023-09-10
927,1304,$19.99,Success,2023-05-23,2023-06-15
928,1013,$19.99,Success,2023-06-29,2023-10-24
929,1142,49.99 USD,Failed,2023-10-12,2023-05-17
930,1414,49.99 USD,Success,2023-04-22,2023-10-06
931,1000,$49.99,Success,2023-08-18,2023-11-30
932,1372,$49.99,Success,2023-01-21,
933,1053,$49.99,Success,2023-05-25,
934,1373,$19.99,Refunded,2023-05-26,2023-06-08
935,1258,19.99 USD,Success,2023-11-12,2023-08-04
936,1143,€18.50,Success,2023-06-15,2023-01-26
937,1470,$49.99,Success,2023-05-20,2023-10-13
938,1440,19.99 USD,Success,2023-07-22,2023-06-11
939,1458,,Success,2023-09-01,2023-04-12
940,1011,$49.99,Success,2023-04-23,2023-03-10
941,1329,€18.50,Refunded,2023-07-20,2023-05-13
942,1223,€18.50,Failed,2023-11-10,2023-07-08
943,1271,€18.50,Refunded,2023-09-16,2023-07-30
944,1455,€18.50,Refunded,2023-09-12,2023-08-31
945,1357,$49.99,Failed,2023-01-23,2023-06-15
946,1459,$19.99,Failed,2023-09-03,2023-03-02
947,1407,,Failed,2023-12-05,2023-12-28
948,1155,€18.50,Success,2023-11-07,2023-10-06
949,1372,€18.50,Success,2023-11-14,2023-04-23
950,1007,€18.50,Success,2023-03-28,2023-01-30
951,1121,19.99 USD,Failed,2023-08-07,
952,1347,$19.99,Refunded,2023-12-22,2023-06-10
953,1163,$49.99,Success,2023-01-27,2023-08-22
954,1089,$49.99,Failed,2023-10-17,2023-12-05
955,1135,19.99 USD,Refunded,2023-10-16,2023-06-19
956,1185,€18.50,Refunded,2023-12-14,2023-11-14
